	A	B	C	Y
33	83.0958871700256	186.42773207746237	21.153616170667338	1699.9109666179008
34	86.57507738326362	211.6041806544597	9.278772882870292	1939.3438760259737
35	99.74670802162197	205.75582692777826	14.960467762324393	1863.9150069157458
36	77.65379302729444	200.26744883149195	22.016694027438376	1789.6636464297362
37	104.68831395634184	147.90950442140013	23.49016793905154	1429.9897626036595
38	133.1960435421974	162.4459813777768	19.605645423251236	1623.3230897522387
39	114.84088321154671	180.6135078300639	20.501128870508538	1737.9432690313038
40	96.1632889527677	172.7923239835869	26.41835037930256	1579.0879861164774
41	82.24742071830327	223.75860159301544	22.36124862535163	2002.4402743316773
42	85.05683412498325	161.07794345999474	20.01075719932333	1516.0428477615335
43	133.84909202055493	207.57632886612848	33.152653061804344	2047.6713429380166
44	101.01615509552057	167.98362268242943	29.458513388874984	1583.6765500272147
45	87.26008706861293	182.00966900187214	21.022404917647755	1695.9618705841751
46	103.81830969334932	161.8591776649315	10.546408864095671	1566.559845018001
47	142.00510272957683	170.93590704556618	18.27528903960131	1695.658920080003
48	102.40317904963258	181.63021252443585	16.363707746005552	1711.9924571823294
49	112.34406219414838	244.35773458132235	23.35098840928114	2223.4462647774194
50	106.00340639911656	208.55855965607327	21.19555237180506	1954.2962022139
51	92.95500307012962	152.06406859942825	22.600149360096033	1435.5086604098449
52	77.1496360395572	168.18643842336868	25.38478728657147	1539.5117000294244
53	93.01314555174245	194.00112975082297	19.299082329892276	1769.2628213401697
54	95.82211533250444	192.76915898587123	24.111084123442218	1815.9436183915643
55	111.73246382364395	211.5993254533117	21.247630975070862	1926.7930268970435
56	116.7796682774901	226.22105815131874	21.02713907063332	2032.2312265273663
57	118.62204162607114	189.67037079654312	28.056586621600918	1841.833388979338
58	105.71174650508517	165.59289342254442	6.143059675744592	1612.3904357936933
59	117.70282328541455	167.20316629759515	27.413759230320032	1609.742648118041
60	84.91204118006695	206.3824601113578	25.06909408936214	1912.372765249768
61	125.05736310466575	230.13547532368386	15.00192660292004	2104.320085101975
62	110.25859640836018	172.9522600447254	17.234115489935856	1618.0548818608554
63	94.03814329794568	182.42462309304275	23.061868236130366	1717.9851223377204
64	109.77036293074994	208.75343353675242	20.885765021904422	1912.2241530292233
65	98.48856573957889	207.91324265032046	27.5077472806925	1922.0781300589972
66	122.63258774902854	172.72590109790931	21.047724745810235	1694.213543979779
67	130.39633632844397	234.82907125302313	12.854259969558036	2159.1457453211615
68	143.71150813066322	231.80736167856406	20.441921955657275	2216.143631703138
69	72.07007329023725	257.5014839578693	16.354337143985003	2227.7304278020238
70	71.11772389140822	186.11966895903296	19.238476163285796	1685.2162177131
71	89.91068274107097	199.4407213996386	17.043230305908253	1799.9037614386173
72	103.20074138895662	153.1552349952013	25.302110943894483	1499.6966142297151
73	117.5233784223245	203.63745771944974	7.849953192059919	1910.7216199591467
74	106.3126989448321	182.07609045240795	29.087286393008018	1749.234635860856
75	59.55597568351994	198.6542538700127	14.827986765424207	1766.3861352770725
76	93.87591974743256	214.88463362903968	21.820256717029928	1984.8824056835801
77	116.55949285214493	197.87584280256354	14.602821555570316	1838.1740060670334
78	104.60189470728767	231.95179857240095	29.65513589098135	2127.7137474635856
79	115.24022360624049	217.35983720777875	23.75415369635429	2029.4830317749183
80	95.55343714779282	175.22599918477448	9.490457774217182	1625.5054823077535
81	95.98483862140006	184.45947873163414	22.34482534704397	1759.3507557131559
82	103.73122781976569	185.54435529751606	20.127116970925066	1762.9178348031203
83	108.20103294416512	193.696295258786	20.196110115480415	1906.7328979050874
84	103.9659944025354	271.5282433418384	26.735923516586	2403.8666646481474
85	102.38017291614918	218.34661584089335	18.10497013091074	2033.2375924662804
86	86.58675427421939	179.79759062510024	27.446049403065423	1652.4465636765694
87	107.55127572641838	190.24835412157438	20.22827009293018	1730.0464247587906
88	102.43642541982874	222.55568293723053	15.584866663360536	2055.4853321408236
89	122.5896781582384	195.73481201034718	21.802154894711407	1820.8759304691316
90	123.97835759803014	156.77160825380648	6.967923804240463	1591.3533844389424
91	103.70312834967888	254.7559589377792	30.53363101152472	2267.49484359732
92	92.49430099819772	213.11300146435485	29.37400015892482	1944.6221237665345
93	87.22539185091556	184.1600144529993	32.23633287100502	1709.9029764650058
94	108.46988708128225	184.00184247865062	17.63707378099287	1731.6134591916316
95	101.5468013669712	188.04498593276588	30.301383906171708	1726.5730833617342
96	93.12292648857849	210.93895675325834	21.010602807411143	1927.3343606384321
97	100.87193713668493	195.28489211334315	23.591148210250505	1820.0920154229336
98	87.59998312103741	216.1595243588952	7.922311429857064	1955.8120103925169
99	113.96064068144437	229.26893477675821	15.489572502375974	2128.737220914683
100	91.05742870428003	156.16832366850764	18.26034120468269	1496.493572764884
101	124.49015409610998	244.24335805228375	10.866175525395104	2231.434043703128
102	108.069832835816	236.11203482221424	25.043307525821163	2174.5725503746417
103	111.87157046474134	221.97849166662445	21.21980785049312	2088.9969487433614
104	78.10176308517916	225.32623933522967	15.071433225519996	2023.0583227932816
105	103.38764866117336	227.35843891043288	22.69611705455882	2059.8545226569677
106	114.8111290219255	244.28283655441714	25.472733625302745	2283.359893085705
107	80.92598796384131	155.260938346331	15.32065025032273	1453.572363375564
108	94.67562987992756	171.13142600689582	18.769540669638474	1637.1267437173099
109	100.65229093386718	150.2082762578376	21.466582307757562	1465.862837499153
110	72.53765359506488	246.48589907970418	21.025268254089404	2140.4340784816236
111	106.30318784084584	192.68973179798044	22.097453475997746	1815.1886398442546
112	116.92321295170066	229.19714884317102	16.647602197825986	2106.107285045775
113	82.80968118336027	207.4477880210111	25.11235901412955	1865.658917599068
114	107.01091957328215	175.70778442582218	31.693142086513483	1684.244323181626
115	73.75433177525136	193.0825086838587	19.884176129499814	1773.309874980593
116	99.22608981467897	202.11833182337608	12.47836734665427	1847.5299441274651
117	67.68455290593411	198.2407113304936	23.717308289289186	1795.106916504874
118	122.42835416471328	203.51254819625248	11.031862080675463	1913.7714285787442
119	108.17801075873655	223.69247457103077	23.89373142744146	2049.0468234823666
120	99.50766088248443	208.01661460575227	19.9542320604588	1933.242481954945
121	84.49676761661681	217.06634354732188	20.707642794203796	1978.2520424599293
122	125.47511860317553	221.3280672999087	14.396754475343588	2078.514486763039
123	139.3420349850947	230.55798128445775	16.974075103586486	2160.792015299495
124	62.840362711064955	248.03184546657252	20.81373518217306	2188.5369023943385
125	124.7232806090564	160.85605554900278	20.513609694654058	1613.8032534264094
126	132.55301506297812	201.04465676305549	18.32953510053122	1933.7304232668296
127	106.76023393148951	223.12838786054783	22.64976940596842	2020.0396893328473
128	76.01463935329627	183.56871144658703	18.402533228874667	1611.3893847529328
129	117.26690635088043	172.55313706039408	19.21730736720466	1692.1586660952455
130	96.381593958437	206.0800747053934	21.86692830731288	1919.2794044668378
131	87.92158744413486	239.798630973052	15.477590715293791	2133.00070110794
132	75.39883728666076	255.5198742317045	15.050123451276	2189.5074184148157
133	111.0107499195243	132.20048766386293	23.17519770535668	1340.0225825412806
134	115.85613731838696	163.14179954907922	21.88375725023682	1593.7480080401274
135	87.52938540640417	183.39826227599764	18.280083367076163	1685.4938119592089
136	110.41152674146741	219.3457444736517	26.59948915347938	2061.7122100935467
137	77.11317220753715	198.75204573012803	13.53609062515837	1812.2168352990811
138	116.0372206374269	193.03851491383733	20.47295251522576	1852.2405670050412
139	100.93134596848292	202.13408665812935	11.600968921969379	1835.8649072308656
140	96.26860456185302	200.45807329927158	22.528185963751646	1833.182651522835
141	97.96508254941709	246.24007771242557	11.144818185904327	2243.8885743097803
142	117.37772314011735	200.9081803765714	24.92655220005538	1902.6290346530807
143	115.00823279730017	243.28759767564605	16.907753540243363	2192.8479589787003
144	110.58930648705419	158.06044044935163	19.833573423970734	1575.9471152010747
145	102.75402419994772	221.9357475812444	15.461063012516362	2065.3507694938835
146	101.55642255825411	191.60167627040445	29.52269634653875	1781.1287229543389
147	112.36760523997049	199.09312568626117	17.978061762018122	1817.4612884788328
148	104.64989118357475	245.30297194410943	20.18514755709268	2199.1077661767044
149	113.6510281372897	158.48388836760492	20.94508196778854	1470.3665385153274
150	93.7976645296388	225.84538914220522	20.48010703194756	2004.1767245584433
151	51.303244717857226	164.8892739534002	23.457008686479114	1477.8164393653349
152	120.77649203718828	260.0315190997749	21.973156239936635	2340.7897486614615
153	143.73959293948516	190.41562310319844	23.563697592325113	1905.2227622137627
154	108.82728887137164	216.37414666302246	13.637887003744133	1976.6754292781957
155	97.99689533433	236.38602067390957	14.793522909446992	2142.7431915857005
156	97.27110512207933	205.1636108194844	11.996473416394943	1930.023830207806
157	97.61891624450381	202.46660917593212	13.396003476072742	1826.0759597929684
158	100.34818816600009	157.19515547909418	26.298824772052377	1513.178596063731
159	77.55962542506224	261.6326576915221	12.041579592965615	2283.9539407362468
160	89.65811084159544	205.6977969326659	21.458158732123817	1902.1616383940209
161	80.05946344699474	195.84439888337423	12.936110680214107	1803.4465972205783
162	104.9759832277554	218.6042869607655	22.02187164653119	2012.2223435418107
163	94.06717695258274	249.74395089903018	19.87929422620907	2224.2858377729895
164	109.90422647955921	194.40619823879177	24.60063055183193	1822.6697228167027
165	96.50593680514999	227.57660294210189	16.87072966624052	2070.7122092653817
166	119.72670375642484	200.071797730346	27.07336032314552	1917.458711355612
167	104.27067802670884	225.7810623154732	22.618635998517593	2032.5277748536648
168	143.81399457939466	167.02403825766675	17.403676208799304	1650.7182131837428
169	62.07278154217815	243.977803729108	24.9719521570587	2095.9579774705585
170	87.06166623490184	214.1144425710208	21.517110922706024	1935.8388917413063
171	118.02973783297422	221.5675669675795	3.8869304063437085	2037.5687742788493
172	150.56651413612798	239.58140475524704	25.070547757418737	2288.2187965924636
173	95.0273044456908	201.43025973702254	20.539599766133477	1836.9916812355252
174	100.87337986356778	222.62509835915114	18.618402748617378	2055.865285460268
175	95.4737151497279	209.75413906801055	14.72189358466185	1879.9387673918816
176	126.62914225175183	154.8858275763409	21.989011545766722	1550.334633242096
177	94.25384273047962	234.52551137234633	22.87391050570956	2100.134136015898
178	113.60139679756209	187.7442311849468	12.458874463819809	1802.0594461168362
179	93.60396802202658	138.6462985062649	15.468617714781757	1344.7204186761708
180	74.54882489508012	197.81372857994972	26.00315916709893	1778.9955485125868
181	106.27095440926864	240.25820561253954	14.484074121340086	2147.190779101417
182	110.06369626870652	231.71178539912086	11.3762123309972	2104.7458382304726
183	125.86451765064524	158.36891638814953	10.890923774216901	1558.9283620137019
184	97.79105947165367	207.57780598137137	21.067571048085572	1896.1326604421038
185	87.65275872575279	232.97771164856061	28.555015301203326	2147.9554780822396
186	111.25522193238052	222.38535970814826	25.003526594141572	2049.961336678015
187	104.81474184475465	211.171702191916	23.990129217153346	1962.7880957398
188	105.61330154245277	144.2751144271592	27.490740119018984	1382.442321808797
189	98.53774592505445	225.01878855442075	18.07668754218951	2032.729548079623
190	123.2067713998754	198.73212308019325	26.74678245565356	1878.4887754313256
191	107.38985432751447	244.5889214522177	23.579294882181326	2251.4997972956908
192	138.0931741668196	209.7801765893684	26.222303618621385	1985.4411756160994
193	122.2211339712101	239.11121311272626	24.5495328404674	2186.384813171533
194	113.1809959220042	221.8058452020811	18.307209329834652	2020.4956176281091
195	67.45123318767486	166.80986776944007	12.352136569465262	1530.7458328294588
196	112.04638560591258	244.71665313097833	19.042180278348834	2230.145159524906
197	108.40564407294119	203.71032878356056	18.543824145968653	1902.3580625871152
198	116.21903345607112	146.5427584964877	29.934975349580114	1489.6382832867823
199	120.88884189414517	213.0877718039707	26.5747390163618	1970.0591542110383
200	91.98243616422147	185.75406283660834	13.47880517585943	1727.3198836711417
201	116.48011236900815	227.72716422963944	19.656646190645997	2091.8115038075653
202	88.75389137961821	222.38648861853966	23.494855748845744	2034.1205052956525
203	139.0975615001807	191.21539015557389	15.823438492445238	1864.4717999377901
204	73.36096666965503	215.53067137000497	10.390292568468269	1939.1906797516713
205	64.78622879202433	205.5519737616526	27.563211933107162	1879.8656617881857
206	66.985574683518	241.6722355488825	21.38936963698648	2115.111266374583
207	82.18888831673902	219.43828786527726	19.312096092899	1982.2199958365054
208	77.61769202880544	175.47517789577955	17.955123012131104	1626.1989231366404
209	139.12157807407283	177.48648485846297	21.12998626021217	1753.1483859980526
210	93.47001003843631	144.71275195726292	28.43833141929223	1420.4070279603088
211	73.14648421245128	167.8601504154058	27.5369969811154	1580.556525163417
212	122.28765953559584	240.88420659316256	25.259282079443558	2222.6554488005722
213	88.26952122356815	177.33373133887727	13.58554465236649	1668.0309282483177
214	75.26293246917206	209.45664016594557	18.99338894052219	1895.1531730370375
215	117.51677855298598	259.830269024407	12.333300244440236	2359.5122391897285
216	112.46724353156065	167.80807271361664	24.486657025507842	1605.0500614823384
217	91.30086634089545	186.10255141570465	18.239428189377417	1657.5292896442493
218	128.15080000482456	240.08315213708946	17.678244709660166	2239.5007449864406
219	102.58203159421451	192.36343367664267	25.213479411450933	1815.518461501038
220	132.338991977146	223.84134640725705	24.38462045905273	2100.877094179122
221	110.05481763999809	191.20042139333324	23.554791188351537	1806.342530675235
222	131.17611081239718	183.98126821263776	14.157218812588168	1750.1525795385805
223	102.18805392850857	167.9289595774689	22.971826837647292	1565.4703573430058
224	75.60511206041934	217.23801256856416	15.755134181298102	1920.1820445012124
225	148.98737298122796	168.512700874051	12.810380839100263	1679.9039094317
226	89.08451664034865	199.24807678582212	21.02711016583575	1802.847286920484
227	96.02324274222207	202.08223709511853	19.79946643017128	1886.0278337739846
228	85.99202990157491	201.28419698466385	25.65128472064218	1843.6102693859195
229	95.93211102070883	182.97557319522517	12.763749275858226	1718.495983327194
230	104.85338882163589	197.297648648844	22.362972311721673	1868.3070639227644
231	104.03660357748008	227.14894398172908	12.63772097318287	2096.928566321309
232	113.22040575197386	173.51072926375497	19.395866765519063	1657.9406476593865
233	135.84316417951135	172.81354963831097	23.960092031346292	1660.238828761011
234	97.59070856422986	155.27957085949453	0.36242966969105694	1416.7166368234537
235	75.33758529107146	196.00360393242076	20.036543824190026	1774.108170017282
236	76.35363746980732	189.78013238683394	24.012280735207625	1742.9871180494417
237	86.68490963601747	210.1367515229793	15.793332908413763	1928.9421062606964
238	66.51608384762136	223.72702110170195	18.900539764229816	1988.8787706186538
239	116.50059648877972	191.6978813758038	24.797340512050546	1803.1507589162507
240	90.03572872737844	216.00601939783775	13.54130058188084	1983.6368562807845
241	93.78030043394298	212.95062257195235	10.727222445848266	1906.0698782563882
242	99.96217034323993	190.08701723704075	18.60287319192672	1752.9631017412835
243	72.06759150809137	253.47250013834687	17.662069960274273	2190.247711904813
244	82.77367278447916	196.55597252557436	25.20465217315318	1816.197001431102
245	113.49423051375945	146.85827083140032	26.98706612473717	1471.6278303185738
246	112.37078261572586	226.08348963648928	18.809908650867765	2088.479964756419
247	91.13656138598725	213.99565151648096	11.580467975638173	1917.8616373484674
248	136.21069828250913	228.63237207763092	22.838618372417425	2172.4885094090896
249	73.88546154884526	215.04556106617878	20.03158940557414	1917.916755571199
250	93.10025579690041	223.94091939534604	18.333630546371914	1990.1508935369927
251	95.38320513729062	144.09911931968023	14.719089378843982	1363.5891150723178
252	44.1382999970692	218.7497658923391	18.82713052169422	1891.130798602252
253	138.7505762723216	209.58204973443893	11.71818081005246	2008.7854782463737
254	107.32664029080117	237.18315657133095	19.874392435189392	2174.576122510543
255	79.10821236184417	131.50903753562721	16.746369175802545	1230.3235208901997
256	141.02346885714888	191.98822041854805	29.226451764457057	1871.7271293968734
257	111.71324000344765	217.90637195896565	26.814373496082077	1983.7190665370933
258	108.59052280043929	181.95738929389432	24.017655977387303	1754.3289212762973
259	87.86003203599908	248.27247380408187	19.894317220041014	2181.1345283756455
260	102.12445448070436	192.0015982236352	32.38975253945101	1797.4557518079914
261	69.48639367541284	171.45598721516401	23.524149581569652	1563.5952570820834
262	115.9005218884969	189.13774646912975	29.899117548444252	1772.891763388817
263	92.51123362313558	184.0714675134675	22.419528201147415	1763.4929481381578
264	102.68096393109246	131.27474197108214	22.62695340935039	1296.5361390189355
265	124.04109724399412	166.37289211782706	24.06381233017676	1634.088271837936
266	105.69496221698115	162.8758121059188	24.84956558373952	1522.6421075609912
267	105.24934890926536	204.80531923919918	17.21255628106803	1912.025926350856
268	105.52998609644368	254.27035843912327	20.145583538965468	2287.439487534804
269	85.33456792209374	174.6800389142404	25.39441957200465	1638.2535674782753
270	116.72009438868537	187.9354275590088	14.220288344488996	1776.7048410814893
271	130.86718221608967	197.0036092606766	20.336689962682478	1846.763115490984
272	115.17611320195861	228.7735256653505	17.761724045926265	2132.437618924069
273	117.69817628929766	185.7899202807439	18.043068913080727	1797.4733252632936
274	82.45436962163623	250.31487452698238	19.840384464974502	2230.5425990251865
275	82.64425554254149	159.96132377033405	20.088958666236298	1487.875768244062
276	71.1824795141632	203.9776177019185	12.117709707080524	1774.543419531132
277	124.64506141656872	164.59895827475276	17.064739398119602	1585.51131751522
278	94.91640264785264	174.07903520499696	21.054946598918438	1650.188985015176
279	127.99687884961972	205.5376109846623	24.81432924795929	1955.4889580998893
280	84.36176634626399	233.30492792661164	19.556425873701606	2069.786440555805
281	91.24982034342838	183.7672482907136	14.17951573385548	1719.652406900853
282	101.90850174382516	204.2584742892313	21.36960370758651	1878.2086136606229
283	118.42900137319023	214.04098355086046	32.169997471206315	2038.1827679293178
284	101.21500391599014	211.62436450227017	21.18454140371423	1957.1842899370683
285	104.22249510015433	200.26928483523614	9.94250224175708	1825.0893057735063
286	100.33055134611232	201.19397767720582	18.454491189105283	1839.3478349132665
287	103.54375440551921	205.63946161241222	16.000034776582716	1926.453403924684
288	77.67059964230512	188.7100413764602	18.41290646204829	1739.929660532383
289	101.61854201946556	174.62693490917917	18.703102815036583	1640.9129725227917
290	96.26842012977067	208.71647977194021	17.62550905775516	1914.480266593546
291	98.86351038228305	216.67070118900398	15.623535488976216	1971.716142527321
292	109.84673111873298	193.82160233566944	17.060134401121644	1827.491547818791
293	86.38643717982228	180.6312075684612	11.493197442867162	1649.3002769016816
294	98.30983945190741	245.9973556781061	17.53035295729632	2206.844487286503
295	94.05276234452992	201.13372388061	24.931874614254944	1891.9483702035536
296	108.34604009949724	204.0738159036205	23.69236640252567	1949.8781466355351
297	115.69541302031179	219.37449888545305	23.929613083950027	2060.3806445632517
298	80.89149475252621	182.12945884643116	23.900787481000677	1677.3490981030886
299	111.71820862205232	129.25254274745342	23.278326560889134	1299.8289222981678
300	141.31566640437669	204.32226407422849	16.016980608295576	1993.0893136038194
301	70.5768614833475	245.17914190408442	12.966946258475806	2143.1629399169015
302	83.39656209369772	196.2771925663512	18.734147904756945	1764.4646167257267
303	82.38844800311658	160.661175434563	24.494009476472755	1514.820008261845
304	94.4180455691342	176.13367976544356	23.373474308592584	1648.972272006755
305	132.45698171908003	161.95860256959145	15.995450099440777	1605.1363242623743
306	100.26705352694353	196.9901038564437	9.595533381380537	1797.3216376697603
307	86.10612809425547	206.6209423549002	18.9251560369971	1865.1649780403407
308	112.43607008611144	209.52416345068963	19.073876184581398	1916.166873339574
309	88.00390937858305	242.85313602026187	22.276519854770733	2197.227517005446
310	122.46824324043871	262.75464431950456	16.999975289440737	2417.9578017996623
311	106.10534080488021	174.46010541898067	16.815054413658522	1604.028707631993
312	127.77558792740537	224.20055783275248	17.640369070170678	2116.954882226623
313	86.77311513693962	167.71648953992928	13.964407871200251	1535.2094603698154
314	160.6171422474406	180.81086966013	16.345208892059304	1824.4593650731408
315	116.49169250066915	237.8068175897822	25.126987882852305	2212.420019207542
316	113.09160305173401	267.41449559843267	19.02121795035477	2401.7830634551474
317	98.97623104784671	185.30239543473053	23.48160495795467	1721.3054436002285
318	85.48805761731145	191.84070855198743	15.8264243442145	1753.619321491321
319	82.6446264475282	213.92284642475323	23.139114725398752	1903.1169384005873
320	97.28045347798822	206.28697100111577	21.10088707828095	1874.3773373981032
321	84.0546042901374	213.3060011187126	12.816069394531329	1879.1346668316278
322	105.6535142449684	165.9797322736419	21.899692521703695	1588.8964754975798
323	83.4780513630536	191.75344369872613	20.38305333316689	1783.8532502782414
324	112.42165401678017	230.5304691674904	21.141113119244945	2185.843684929566
325	119.12243408249392	184.44812038333538	19.78755285163891	1735.915419037044
326	85.88318985195433	167.51263164040594	14.848472945788993	1553.4394989176076
327	123.85372135509387	227.68939904493172	17.737824482625477	2099.235298070753
328	95.24116128495635	244.53464605547404	20.363816632925907	2182.76434437843
329	123.1057577217645	134.55341220966665	18.074675834914675	1392.5781108146539
330	108.76332694582474	173.93753033512655	21.514052759216433	1669.6987094167168
331	122.44656643314184	228.09452656842583	34.12959367132282	2137.338033132887
332	80.05960408940635	174.81894084316443	19.173957626884796	1581.7989195229218
333	97.8641202644155	207.72281143900915	14.764151615079047	1912.1336078534268
334	129.02858521181872	208.84003463091466	20.14547409439981	1988.543693501316
335	87.63926304636843	209.3188431467362	24.912924525048492	1942.7511406758708
336	59.2559754863841	195.09283054037726	20.40360588073172	1775.890488242552
337	61.14821637047089	192.06908118704595	16.224474894379014	1666.013122609354
338	49.87118694647877	252.374279960205	26.647209168184702	2183.37433451724
339	57.716721561663476	171.1849838948374	22.36344458530711	1598.1023840585306
340	91.76721673623035	230.34010727930618	30.744757146726705	2070.8383417704263
341	125.57056165683443	283.9645822016238	23.237096049519177	2579.8864078703086
342	91.15541440973655	227.48817143775702	17.191962372222573	2047.5037145585152
343	106.47054707202864	252.8618286099222	18.054259775357526	2233.9868226410595
344	97.80017019672786	214.28094695989506	12.401294467697014	1956.3778763888977
345	100.1709789087205	150.57010377228806	14.547439519291387	1447.9203194737904
346	96.63602320510569	205.46217562607447	25.98993106724896	1899.4893617079747
347	96.51639311384018	205.5372990442931	15.28995177688707	1888.4609863564797
348	109.22328199954035	250.43380271805643	11.643119892229413	2287.912790437082
349	76.4803465711737	215.4300130765149	17.18323753209589	1914.5878375687662
350	120.20254354669449	218.80209123163758	14.689434539336546	2073.4301549656457
351	118.40035866495526	201.26525471640736	28.64292154576898	1871.0752453552307
352	96.09885318248197	201.01101511742993	13.04184765125399	1851.833007341452
353	116.10786848464363	220.34963528531298	22.383895153427016	2051.168692712614
354	85.97311147485647	209.81837637872107	20.419844110097525	1911.762050143604
355	89.25553952249324	171.36437187895018	21.6789591001474	1555.5674721967976
356	103.12527700540167	225.68177331393852	10.216894721446026	2045.6213533580071
357	96.19557949830278	190.0394639606747	15.568865139538225	1774.4215757465158
358	91.02523934656755	226.70853644641747	11.984414461037039	2022.7762114198315
359	86.55103922426807	187.1771589400125	15.95709424848561	1693.6166725140715
360	88.85010556427913	158.74008858751614	19.41288675191124	1504.7771522307564
361	118.78337488392975	226.71485699597258	22.481787034478586	2129.566392050357
362	61.133531886632944	149.36695892661248	24.566774812489573	1373.9352850665061
363	107.04988728738667	223.37912900258743	20.6481579939435	2032.319397933756
364	95.27126096374026	171.66878056239068	19.42113939609518	1599.630158744173
365	114.55626999999298	154.77798042249862	21.041625530286073	1482.6590200917858
366	110.30147227278731	217.20964782523237	18.700193793548955	2016.783059647271
367	44.34931064694155	201.48493532141083	20.54290054319325	1750.806422042961
368	111.69293220954853	174.12192309545563	19.958481562070574	1663.016653751382
369	106.48548486896843	223.76687615558268	14.267459278388895	1998.6690386457665
370	100.43725673253105	101.53763611068146	15.214506792689424	1013.6272935343205
371	90.62652367444217	179.9587673042168	20.958337163928505	1689.3994140189754
372	117.06562443911244	176.2296916640022	29.648453535541115	1671.2643524780283
373	91.73941380577935	202.05321979759415	23.267164957459944	1867.2853416863238
374	136.69435253299372	177.37242585553432	14.978176465565717	1735.8735054644287
375	111.28765710988627	223.33801184035897	12.1927124560955	2094.1123798345734
376	142.75656134878966	211.00773130785845	14.758758147764631	2011.7995125244995
377	84.28932006159529	190.85147006837764	14.89003790180714	1733.596120375663
378	64.88148719534297	225.73736127233684	19.73389236783212	2012.8348019034677
379	114.2957919497163	215.68968117253604	31.897267948442266	1989.8961566200974
380	117.05408123450573	188.47204397463628	15.221842515771915	1802.5018329167087
381	100.70720194109515	204.9176500811945	10.788628026295541	1891.721929041786
382	69.22413508510714	192.59132589460114	9.151014263036934	1683.0107754842045
383	91.04209630567763	261.12466070812155	19.553814730148996	2326.0261545455423
384	112.3597106784067	167.9520574028162	21.36734991132534	1637.2603889425034
385	96.31647348692509	239.19395889257942	17.487530087778712	2124.210989106937
386	97.68029629055208	202.40434187056672	17.04932933038071	1875.7451474710504
387	96.49082062676494	179.40262880715773	20.915064356589983	1678.7719622928532
388	81.32170688746997	203.22164170162577	22.089472134269794	1829.3495822201055
389	89.33959347832801	166.3084584923952	20.939562700767002	1574.7377633849046
390	71.46889158958936	222.32323372218062	5.886677938937639	1996.3461830315125
391	135.35919896622053	171.8252632447011	22.604696855201002	1685.1470379334269
392	90.49254249724035	189.37794726716666	18.707567491001072	1768.391547351082
393	109.55220363635115	213.12310680860418	29.507816956354624	1998.1772572586713
394	79.56228110717382	210.41601912221452	20.761514539648093	1926.9067227685546
395	115.89056479202165	186.65840195193167	24.82282987695519	1769.579738197989
396	62.53678044729397	207.67396301098017	21.43059472318348	1860.6767419213438
397	118.41230236109912	237.52150233025606	16.520089115665204	2207.0090163106524
398	99.29264150242578	206.23474082039516	17.865961020369763	1887.558852701669
399	142.2121010720142	208.3676907318387	15.166503580465164	1996.6506995246207
400	73.86931854311963	158.8763741222064	16.40446503470832	1469.1453137977808
401	101.52760960319183	229.05932700790373	22.491367741908316	2066.9869778656202
402	107.3446362776773	172.5649247918459	16.879399791810915	1615.552499564623
